,category,product_title,product_ribbon,product_prev_price,product_curr_price,product_app_price,product_weight
1173,mom-&-baby,Johnson's Milk+ Rice Cream,,nan,৳ 130.00,,30gm
1174,mom-&-baby,Savlon Baby wipe 80s,,nan,৳ 230.00,,
1175,mom-&-baby,Twinkle Baby Wipes Pouch 80 pcs,,nan,৳ 200.00,,
1176,mom-&-baby,Twinkle Baby Soap,,nan,৳ 85.00,,75gm
1177,mom-&-baby,Johnson's Baby Lotion 100ml + Johnson's Baby Soap 50 gm,COMBO,nan,৳ 299.00,,
1178,mom-&-baby,Johnson's Baby TTT Bath 200 ml + Johnson's Baby Oil 100ml,COMBO,nan,৳ 530.00,,
1179,mom-&-baby,Johnson's Baby Soap 50 gm (Buy 3 Get 1),BUY 1 GET 1,nan,৳ 300.00,,
1180,mom-&-baby,Meril Baby Top To Toe Wash,,nan,৳ 250.00,,200ml
1181,mom-&-baby,ASDA Little Angels Bubble Bath & Wash,,nan,৳ 975.00,App Price: ৳ 946.00,500ml
1182,mom-&-baby,Dr. C. Tuna Baby Soap,,nan,৳ 800.00,,100gm
1183,mom-&-baby,Parachute Just for Baby - Baby Oil 200ml (Baby Wash 100ml FREE),BUY 1 GET 1,nan,৳ 390.00,,
1184,mom-&-baby,YC Baby Shampoo,,nan,৳ 275.00,App Price: ৳ 267.00,100ml
1185,mom-&-baby,Johnson's Bedtime Baby Lotion 500ml,,nan,"৳ 1,250.00",App Price: ৳ 1213.00,500ml
1186,mom-&-baby,Johnson's Baby Milk and Rice  Cream,,nan,৳ 750.00,App Price: ৳ 713.00,100gm
1187,mom-&-baby,Parachute Just for Baby - Baby Powder (Baby Soap 75g Free),BUY 1 GET 1,nan,৳ 250.00,,200gm
1188,mom-&-baby,Johnson's Baby Milk+Rice Lotion,,nan,৳ 750.00,App Price: ৳ 728.00,200ml
1189,mom-&-baby,Johnson's Baby Oil,,nan,৳ 445.00,App Price: ৳ 432.00,200gm
1190,mom-&-baby,Johnson's Baby Oil with Vitamin E,,nan,৳ 244.00,,100gm
1191,mom-&-baby,Johnson's Milk+ Rice Cream,,nan,৳ 130.00,,30gm
1192,mom-&-baby,Savlon Baby wipe 80s,,nan,৳ 230.00,,
1193,mom-&-baby,Twinkle Baby Wipes Pouch 80 pcs,,nan,৳ 200.00,,
1194,mom-&-baby,Twinkle Baby Soap,,nan,৳ 85.00,,75gm
1195,mom-&-baby,Eucerin Baby Body Lotion,,nan,"৳ 2,950.00",App Price: ৳ 2862.00,400ml
1196,mom-&-baby,Clariss Baby Daily Shampoo,,nan,৳ 475.00,App Price: ৳ 461.00,200ml
1197,mom-&-baby,Boots Baby Bath Bubbles,,nan,"৳ 1,095.00",App Price: ৳ 1062.00,500ml
1198,mom-&-baby,Clariss Baby Daily Shampoo,,nan,৳ 475.00,App Price: ৳ 461.00,200ml
1199,mom-&-baby,Eucerin Baby Body Lotion,,nan,"৳ 2,950.00",App Price: ৳ 2862.00,400ml
1200,mom-&-baby,Boots Baby Bath Bubbles,,nan,"৳ 1,095.00",App Price: ৳ 1062.00,500ml
1201,mom-&-baby,Dove Baby Rich Moisture Nourishing Baby Lotion,SOLD OUT,৳ 750.00,৳ 499.00,App Price: ৳ 484.00,200ml
